,ID,Brand,Harga,Model,Varian,Tahun,Transmisi,Tipe bahan bakar,Jarak tempuh,Warna,Tipe body,Kapasitas mesin,Sistem Penggerak,Tipe Penjual,Nama Bursa Mobil,URL,Fitur tambahan,Kadaluwarsa Pajak
83,536883941,Honda,139500000.0,CR-V,2.0 i-VTEC,2007,Manual,Bensin,75.000-80.000,Hitam,Jeep,>1.500 - 2.000 cc,,Diler,,https://www.olx.co.id/iklan/crv-th-2007-manual-terlangka-super-istinewa-velg-ring-20-inch-IDAkI2p.html?ad_type=OR#cc547b1e75,Bluetooth Audio,"29, Aug 2019"
84,536883905,Toyota,33000000.0,Kijang,1.5,1987,Manual,Bensin,70.000-75.000,Abu-abu,Minibus,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/kijang-wgresik-kf-50-5-pintu-thn87-pengen-bt-katana-accord-maestro-IDAkI1P.html?ad_type=OR#cc547b1e75,,"22, Sep 2019"
85,536883918,Mercedes-benz,75000000.0,C-Class,C230 K,1997,Automatic,Bensin,140.000-145.000,Silver,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/mercy-c230-at-1997-istimewa-pjk-baru-terawat-siap-pakai-IDAkI22.html?ad_type=OR#cc547b1e75,"Jok kulit, Bluetooth Audio, Airbag, Electric Window","30, Jun 2020"
86,536883904,Honda,155000000.0,Brio,RS,2018,Manual,Bensin,5.000-10.000,Abu-abu,Compact & City Car,>1.500 - 2.000 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/brio-rs-murah-meriah-2018-IDAkI1O.html?ad_type=OR#cc547b1e75,Sensor Parkir,"01, Jan 2020"
87,536883891,Toyota,109500000.0,Kijang,LGX,2002,Manual,Diesel,25.000-30.000,Hitam,SUV,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/kijang-lgx-diesel-th-2002-istimewa-IDAkI1B.html?ad_type=OR#cc547b1e75,,"28, Dec 2019"
88,536883862,Nissan,319000000.0,X-Trail,,2017,Automatic Triptonic,Bensin,35.000-40.000,Hitam,SUV,>2.000 - 3.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/nissan-x-trail-2-5-xtremer-2017-IDAkI18.html?ad_type=OR#cc547b1e75,"Sensor Parkir, GPS, Jok kulit, Kamera Depan, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window","22, May 2020"
89,536883803,Bmw,42000000.0,Serie 3,318i E36 1.8,1992,Automatic,Bensin,30.000-35.000,Silver,Sedan,,,,,https://www.olx.co.id/iklan/bmw-e36-matik-92-IDAkI0b.html?ad_type=OR#cc547b1e75,,
90,536883764,Nissan,115000000.0,March,1.2L XS,2015,Automatic,Bensin,80.000-85.000,Merah,,,,,,https://www.olx.co.id/iklan/nissan-march-1-2-xs-at-2015-tdp-18jta-IDAkHZy.html?ad_type=OR#cc547b1e75,,
91,536707974,Suzuki,77000000.0,Wagon R,GX,2013,Manual,Bensin,75.000-80.000,Biru,Wagon,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/karimun-wagon-r-tipe-gx-varian-tertinggi-tahun-2013-akhir-IDAjYge.html?ad_type=HL#2622247ead;promoted,"Electric Window, Sensor Parkir","09, Jan 2020"
92,533600819,Suzuki,121000000.0,Ignis,GL,2017,Manual,Bensin,295.000-300.000,Putih,Compact & City Car,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/asli-bali-ignis-gl2018-pmk-manual-smsat-baru-gres-spr-istimewa-pribadi-IDA6WVP.html?ad_type=HL#2622247ead;promoted,"Sensor Parkir, Airbag, Bluetooth Audio, Electric Window","29, May 2020"
93,535575133,Lexus,1165000000.0,LX,570,2012,Automatic,Bensin,50.000-55.000,Putih,SUV,> 3.000 cc,4X2,,,https://www.olx.co.id/iklan/lexus-lx-570-at-2012-white-IDAfdyB.html?ad_type=HL#2622247ead;promoted,,
94,536883753,Honda,50000000.0,Ferio,,1996,Manual,Bensin,60.000-65.000,Biru,,,,,,https://www.olx.co.id/iklan/civic-ferio-thn-96-muluss-IDAkHZn.html?ad_type=OR#2622247ead,,
95,536883740,Suzuki,85000000.0,APV,GX,2009,Manual,Bensin,90.000-95.000,Hitam,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-apv-2009-IDAkHZa.html?ad_type=OR#2622247ead,Electric Window,"10, Feb 2020"
96,536856552,Toyota,412000000.0,Fortuner,VRZ,2016,Automatic Triptonic,Diesel,10.000-15.000,Hitam,SUV,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/toyota-new-fortuner-vrz-2016-km-12rb-pajak-baru-mulus-98-terawat-IDAkAUE.html?ad_type=OR#2622247ead,"Sensor Parkir, Airbag, Jok kulit, GPS, Electric Window, Kamera Belakang, Bluetooth Audio","22, Jul 2020"
97,536883694,Bmw,235000000.0,X1,sDrive18i,2010,Automatic Triptonic,Bensin,50.000-55.000,Hitam,SUV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/bmw-x1-sdrive-1-8-th-2010-cbu-bukan-astra-indoneaia-IDAkHYq.html?ad_type=OR#2622247ead,"Sensor Parkir, Airbag, Jok kulit, Electric Window","04, Dec 2019"
98,536883683,Mercedes-benz,289000000.0,E-Class,E250,2013,Automatic Triptonic,Bensin,85.000-90.000,Hitam,,,,,,https://www.olx.co.id/iklan/mercedes-benz-e250-avg-2013-tdp40jta-ang8-5jtaan-e200-e300-c250-a6-IDAkHYf.html?ad_type=OR#2622247ead,,
99,536883688,Suzuki,39500000.0,Baleno,,1998,Manual,Bensin,20.000-25.000,Hijau,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-baleno-thn-1998-IDAkHYk.html?ad_type=OR#2622247ead,,"27, Jul 2019"
100,536883478,Honda,110000000.0,Brio,E,2013,Automatic,Bensin,35.000-40.000,Hijau,Compact & City Car,≤1.000 - 1.500 cc,4X2,Diler,,https://www.olx.co.id/iklan/honda-brio-e-1-3-cbu-automatic-hijau-2013-odo-38-ribu-IDAkHUV.html?ad_type=OR#2622247ead,"Sensor Parkir, Airbag, Electric Window, Jok kulit","15, Jul 2020"
101,536883636,Daihatsu,100000000.0,Xenia,R 1.3 DLX,2013,Manual,Bensin,55.000-60.000,Hitam,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/xenia-r-dlx-plus-2013-tgn-1-dp-6-5-jt-IDAkHXu.html?ad_type=OR#2622247ead,"Sensor Parkir, Airbag, Electric Window","26, Mar 2020"
102,536883638,Toyota,65000000.0,HILUX,,2008,Manual,Bensin,115.000-120.000,Hitam,Pick-up,>2.000 - 3.000 cc,,,,https://www.olx.co.id/iklan/hilux-single-cabin-bensin-2008-IDAkHXv.html?ad_type=OR#2622247ead,,
103,536883590,Toyota,169000000.0,Innova,G,2014,Automatic,Bensin,70.000-75.000,Hitam,MPV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-innova-g-matic-bensin-2014-IDAkHVK.html?ad_type=OR#2622247ead,,"03, Jul 2020"
104,536883536,Toyota,127000000.0,Avanza,G,2013,Manual,Bensin,120.000-125.000,Hitam,,,,,,https://www.olx.co.id/iklan/all-new-avanza-g-1-3-tahun-2013-ab-IDAkHWS.html?ad_type=OR#2622247ead,,
105,536883517,Daihatsu,91900000.0,Ayla,D,2017,Manual,Bensin,40.000-45.000,Hitam,Hatchback,<1.000 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/new-ayla-d-2017-bisa-kredit-dp-17-jt-bisa-tukar-motor-IDAkHWz.html?ad_type=OR#2622247ead,"Electric Window, Bluetooth Audio","17, Jun 2020"
106,536883468,Daihatsu,65000000.0,Taft,Hiline 2.8 NA,1989,Manual,Diesel,55.000-60.000,Abu-abu,Jeep,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/hiline-long-bravo-5-pintu-4x2-IDAkHUM.html?ad_type=OR#2622247ead,Bluetooth Audio,"04, Mar 2020"
107,536883487,Toyota,138000000.0,Avanza,E STD,2016,Manual,Bensin,15.000-20.000,Silver,,,,,,https://www.olx.co.id/iklan/avansa-th-2016-tipe-e-ab-tangan-1-IDAkHW5.html?ad_type=OR#2622247ead,,
108,536883470,Honda,129000000.0,Jazz,S,2011,Automatic,Bensin,105.000-110.000,Hitam,Hatchback,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/all-new-jazz-1-5-s-at-2011-plat-h-pjk-baru-km-rendah-orisinil-istw-IDAkHUO.html?ad_type=OR#2622247ead,"Sensor Parkir, Airbag, Electric Window, GPS, Kamera Belakang","04, Aug 2020"
109,535989832,Honda,378000000.0,Civic,,2016,Automatic Triptonic,Bensin,25.000-30.000,Silver,,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/honda-civic-turbo-es-sedan-2016-like-new-IDAgXri.html?ad_type=OR#2622247ead;promoted,,
110,535640162,Hyundai,42000000.0,Avega,GX,2008,Manual,Bensin,115.000-120.000,Hitam,Hatchback,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-oper-kredit-avega-2008-sisa-14-blan-asurn-1-7-jt-IDAfuts.html?ad_type=HL#b36d78b7fa;promoted,"Sensor Parkir, Electric Window, Bluetooth Audio","24, Apr 2020"
111,534218980,Dodge,251000000.0,Journey,SXT Plantinum,2013,Automatic,Bensin,50.000-55.000,Hitam,MPV,>2.000 - 3.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/dodge-journey-sxt-platinum-2013-IDA9vLa.html?ad_type=HL#b36d78b7fa;promoted,Airbag,"08, Aug 2019"
112,532562898,Suzuki,180000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-all-new-ertiga-promo-diskon-2019-IDA2zVa.html?ad_type=HL#b36d78b7fa;promoted,,
113,536883431,Daihatsu,126000000.0,Terios,TX,2012,Automatic,Bensin,50.000-55.000,Silver,SUV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/dijual-murah-daihatsu-terios-at-2012-IDAkHUb.html?ad_type=OR#b36d78b7fa,"Sensor Parkir, Airbag, Electric Window","05, Mar 2018"
114,536883425,Toyota,118000000.0,Innova,G,2007,Manual,Bensin,70.000-75.000,Silver,MPV,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/toyota-innova-2-0-g-bensin-manual-2007-kondisi-istimewa-IDAkHU5.html?ad_type=OR#b36d78b7fa,Sensor Parkir,"16, Mar 2020"
115,536882882,Bmw,625000000.0,X1,sDrive18i xLine,2017,Automatic,Bensin,10.000-15.000,Putih,SUV,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),,,https://www.olx.co.id/iklan/dp100jt-bmw-x1-x-line-2017-bensin-white-ceciliajuneauto-IDAkHLk.html?ad_type=OR#b36d78b7fa;promoted,"Sensor Parkir, Airbag, Jok kulit, GPS, Sunroof, Moonroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Electric Window","27, Jul 2020"
116,536856439,Honda,55000000.0,CR-V,2.0 i-VTEC,2003,Manual,Bensin,200.000-205.000,Coklat,,,,,,https://www.olx.co.id/iklan/jl-honda-crv-th-2003-IDAkASP.html?ad_type=OR#b36d78b7fa,,
117,536883353,Isuzu,372500000.0,MU-X,2.5 L AT,2016,Automatic Triptonic,Diesel,15.000-20.000,Putih,SUV,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/for-sale-isuzu-mux-IDAkHSW.html?ad_type=OR#b36d78b7fa;promoted,"Airbag, Electric Window, Jok kulit, Kamera Belakang, Bluetooth Audio","13, Feb 2020"
118,524387803,Volkswagen,445000000.0,Scirocco,1.4 TSI,2017,Automatic Triptonic,Bensin,5.000-10.000,Putih,Coupe,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/vw-scirocco-1-4-at-2017-d-km-7rb-facelift-jok-kulit-2018-IDzuhdN.html?ad_type=OR#b36d78b7fa;promoted,,
119,536883239,Daihatsu,90000000.0,Taft,,1997,Manual,Diesel,140.000-145.000,Merah,Minibus,>2.000 - 3.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/jual-mobil-heline-1997-IDAkHR5.html?ad_type=OR#b36d78b7fa,,"14, Mar 2018"
120,536883200,Honda,239000000.0,Jazz,RS CVT,2018,Automatic Triptonic,Bensin,0-5.000,Abu-abu,,,,Individu,,https://www.olx.co.id/iklan/honda-jazz-rs-at-2018-akhir-km-3rb-pk-2019-IDAkHQs.html?ad_type=OR#b36d78b7fa,,
121,536883057,Toyota,185000000.0,Camry,V,2012,Automatic,Bensin,55.000-60.000,Silver,,,,Individu,,https://www.olx.co.id/iklan/toyota-camry-v-2012-sangat-terawat-IDAkHO9.html?ad_type=OR#b36d78b7fa,,
122,536883033,Honda,159000000.0,Jazz,RS CVT,2011,Automatic Triptonic,Bensin,45.000-50.000,Hitam,Compact & City Car,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/honda-jazz-rs-2011-at-facelift-barang-super-istimewa-IDAkHNL.html?ad_type=OR#b36d78b7fa;promoted,Jok kulit,"27, Jul 2019"
123,536882979,Honda,168000000.0,Civic,1.8L,2010,Manual,Bensin,110.000-115.000,Abu-abu,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/all-new-civic-1-8-manual-2010-plat-h-pjk-baru-siap-pakai-istimewa-IDAkHMT.html?ad_type=OR#b36d78b7fa,"Sensor Parkir, Airbag, Electric Window, GPS, Kamera Belakang, Bluetooth Audio","05, Aug 2020"
124,536882976,Toyota,115000000.0,Avanza,E,2013,Manual,Bensin,100.000-105.000,Silver,,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/dijual-avanza-thn-2013-IDAkHMQ.html?ad_type=OR#b36d78b7fa,"Airbag, Bluetooth Audio","02, Oct 2019"
125,536882965,Honda,138000000.0,Brio,RS 1.2,2017,Automatic,Bensin,20.000-25.000,Putih,,,,,,https://www.olx.co.id/iklan/honda-brio-rs-at-2017-tdp-25jta-IDAkHMF.html?ad_type=OR#b36d78b7fa,,
126,536882957,Nissan,80000000.0,Livina,X-Gear,2008,Manual,Bensin,60.000-65.000,Merah,,,,,,https://www.olx.co.id/iklan/jual-nisan-livina-xger-tahun-2008-IDAkHMx.html?ad_type=OR#b36d78b7fa,,
127,536851412,Bmw,58000000.0,Serie 3,320i E36 2.0,1995,Automatic,Bensin,280.000-285.000,Biru,Sedan,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/bmw-e36-320i-95-at-terawat-IDAkzzK.html?ad_type=OR#b36d78b7fa,,
128,536876476,Suzuki,95000000.0,Grand vitara,,1993,Manual,Bensin,50.000-55.000,Oranye,Jeep,>1.500 - 2.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/suzuki-vitara-4x4-full-modifikasi-IDAkG60.html?ad_type=HL#8bac3ad10f;promoted,"Airbag, Bluetooth Audio, Electric Window, GPS, Jok kulit",
129,535534299,Suzuki,54000000.0,Baleno next-G,GX,2003,Manual,Bensin,170.000-175.000,Silver,,,,,,https://www.olx.co.id/iklan/baleno-next-g-2003-m-t-istimewa-original-IDAf2WZ.html?ad_type=HL#8bac3ad10f;promoted,,
130,531471920,Suzuki,115000000.0,Splash,GL MT,2015,Manual,Bensin,40.000-45.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/splash-1-2-mt-gl-2015-IDzY07K.html?ad_type=HL#8bac3ad10f;promoted,Sensor Parkir,
131,536852427,Honda,137000000.0,Mobilio,RS,2016,Manual,Bensin,115.000-120.000,Putih,MPV,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/mobilio-rs-warna-putih-tahun-2015-manual-IDAkzQ7.html?ad_type=OR#8bac3ad10f,"Kamera Belakang, Sensor Parkir, Airbag",
132,536882889,Wuling,125000000.0,Confero S,,2018,Manual,Bensin,30.000-35.000,Silver,,,,,,https://www.olx.co.id/iklan/wuling-confero-s-1-5l-2018-dp-10jt-istimewa-IDAkHLr.html?ad_type=OR#8bac3ad10f,,
133,536855629,Toyota,177500000.0,Rush,TRD Sportivo,2015,Manual,Bensin,25.000-30.000,Silver,SUV,≤1.000 - 1.500 cc,,Diler,,https://www.olx.co.id/iklan/all-new-rush-1-5-s-trd-sportivo-2015-mt-antik-km30rb-dp-minim-27jt-IDAkAFL.html?ad_type=OR#8bac3ad10f,,
134,536882861,Datsun,89000000.0,Go+,Panca T Style,2015,Manual,Bensin,10.000-15.000,Abu-abu,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-cepat-datsun-go-t-active-hatchback-2015-grey-metalic-km-12-000-IDAkHKZ.html?ad_type=OR#8bac3ad10f,"Sensor Parkir, Electric Window","27, Jul 2020"
135,536882858,Honda,390000000.0,Civic,Turbo 1.5,2017,Automatic Triptonic,Bensin,10.000-15.000,Putih,,,,,,https://www.olx.co.id/iklan/civic-turbo-sedan-es-prestige-2017-putih-h-antik-km-12-rb-dp-125-juta-IDAkHKV.html?ad_type=OR#8bac3ad10f,,
136,536882834,Toyota,45000000.0,Rush,G,1992,Manual,Bensin,120.000-125.000,Hijau,Jeep,≤1.000 - 1.500 cc,4X4,Individu,,https://www.olx.co.id/iklan/dijual-mobil-suzuki-vitara-gerdang-2-thn-92-IDAkHKy.html?ad_type=OR#8bac3ad10f,Jok kulit,"27, Jul 2019"
137,536882808,Daihatsu,85000000.0,Ayla,X,2016,Automatic,Bensin,45.000-50.000,Merah,Compact & City Car,<1.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/ayla-x-metik-2016-merah-IDAkHK8.html?ad_type=OR#8bac3ad10f,"Airbag, Sensor Parkir, Electric Window","27, Jul 2019"
138,536882770,Daihatsu,125000000.0,Sirion,1.3,2016,Automatic,Bensin,30.000-35.000,Putih,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/sirion-at-2016-putih-IDAkHJv.html?ad_type=OR#8bac3ad10f,Kamera Belakang,"17, Jul 2019"
139,536882766,Toyota,215000000.0,Fortuner,G,2011,Automatic,Diesel,120.000-125.000,Silver,Jeep,>2.000 - 3.000 cc,,Diler,,https://www.olx.co.id/iklan/fortuner-g-matic-solar-2011-IDAkHJs.html?ad_type=OR#8bac3ad10f,,
140,536882159,Suzuki,85000000.0,SX4,,2007,Automatic,Bensin,90.000-95.000,Oranye,Sedan,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/jual-mobil-x-over-IDAkHzF.html?ad_type=OR#8bac3ad10f,,"12, Jan 2020"
141,536882769,Toyota,140000000.0,Avanza,Veloz,2014,Automatic,Bensin,55.000-60.000,Silver,MPV,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/toyota-all-new-avanza-veloz-2014-at-matic-IDAkHJw.html?ad_type=OR#8bac3ad10f,"Sensor Parkir, Airbag, Electric Window","22, Dec 2019"
142,536882738,Honda,167000000.0,Jazz,RS,2013,Automatic,Bensin,50.000-55.000,Abu-abu,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/honda-jazz-rs-2013-IDAkHJ0.html?ad_type=OR#8bac3ad10f,"Kamera Belakang, Kamera Depan, Sunroof, Jok kulit, Sensor Parkir, Moonroof, GPS, Electric Window, Airbag, Bluetooth Audio","27, Jul 2019"
143,536882699,Mitsubishi,190000000.0,Colt,,2018,Manual,Diesel,10.000-15.000,Kuning,,,,,,https://www.olx.co.id/iklan/truck-colt-diesel-center-2018-super-hdx-IDAkHIn.html?ad_type=OR#8bac3ad10f,,
144,536882682,Timor,36900000.0,DOHC,1.3,1999,Manual,Bensin,165.000-170.000,Hitam,Sedan,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/timor-dohc-tahun-1999-IDAkHI6.html?ad_type=OR#8bac3ad10f,"Electric Window, Bluetooth Audio","17, Dec 2019"
145,536882652,Nissan,175000000.0,X-Trail,XT,2012,Automatic Triptonic,Bensin,70.000-75.000,Hitam,SUV,>2.000 - 3.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-nissan-x-trail-type-xt-2012-at-2-5-asbal-IDAkHHC.html?ad_type=OR#8bac3ad10f,Jok kulit,"23, Oct 2019"
146,536882612,Klasik-dan-antik,180000000.0,Klasik dan Antik,,<1986,Manual,Bensin,280.000-285.000,Putih,Sedan,<1.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/mobil-klasik-antik-IDAkHGY.html?ad_type=OR#8bac3ad10f,Jok kulit,"17, Nov 2018"
147,532133635,Suzuki,110000000.0,Carry Pick-up,,2019,Manual,Diesel,0-5.000,Lainnya,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-new-carry-pickup-IDA0Mgz.html?ad_type=HL#89caeb24dc;promoted,,
148,535684134,Suzuki,110000000.0,SX4,Cross Over,2011,Manual,Bensin,110.000-115.000,Silver,Hatchback,≤1.000 - 1.500 cc,4X2,,,https://www.olx.co.id/iklan/x-over-manual-2011-IDAfFUG.html?ad_type=HL#89caeb24dc;promoted,,"25, Jun 2020"
149,534152280,Suzuki,205000000.0,SX4,Cross Over,2018,Manual,Bensin,20.000-25.000,Putih,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-suzuki-s-cross-new-sx4-crossover-IDA9fpm.html?ad_type=HL#89caeb24dc;promoted,"Airbag, Bluetooth Audio, Electric Window, Jok kulit, Kamera Belakang, Sensor Parkir","28, Mar 2020"
150,536882600,Toyota,76000000.0,Kijang,LGX,2002,Manual,Bensin,15.000-20.000,Silver,,,,Individu,,https://www.olx.co.id/iklan/toyota-kijang-lgx-18-th-2002-new-model-IDAkHGM.html?ad_type=OR#89caeb24dc,,
151,536772220,Honda,156000000.0,Freed,E,2011,Automatic,Bensin,95.000-100.000,Putih,SUV,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/freed-type-e-psd-th-2011-istimewa-IDAkeYs.html?ad_type=OR#89caeb24dc,"Sensor Parkir, Airbag, Electric Window, Kamera Belakang, Bluetooth Audio",
152,536882436,Honda,128000000.0,Jazz,RS M/T,2018,Manual,Bensin,15.000-20.000,Silver,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/over-kredit-sisa-3-tahun-mulus-kaya-baru-murah-meriah-IDAkHE8.html?ad_type=OR#89caeb24dc,"Sensor Parkir, Airbag, Electric Window, Jok kulit, Kamera Belakang, Bluetooth Audio","01, Sep 2019"
153,536882414,Toyota,310000000.0,Fortuner,G,2015,Automatic,Diesel,35.000-40.000,Putih,Jeep,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/toyota-fortuner-g-vnt-white-matic-2015-low-km-IDAkHDM.html?ad_type=OR#89caeb24dc,"Airbag, Bluetooth Audio, Electric Window, Jok kulit, Kamera Belakang, Sensor Parkir","15, Mar 2020"
154,536853151,Audi,55000000.0,Audi A4,Saloon,1998,Automatic,Bensin,115.000-120.000,Putih,Sedan,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Diler,Bursa Mobil POSH Bekasi,https://www.olx.co.id/iklan/audi-a4-2-6-v6-matic-1998-putih-IDAkA1N.html?ad_type=OR#89caeb24dc,"Airbag, Jok kulit, Electric Window","05, Mar 2019"
155,536852921,Honda,66000000.0,Jazz,i-DSI,2005,Automatic Triptonic,Bensin,135.000-140.000,Emas,Hatchback,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/jazz-matic-2005-malang-IDAkzY5.html?ad_type=OR#89caeb24dc,"Bluetooth Audio, Electric Window, Jok kulit","08, Jan 2017"
156,536882322,Volkswagen,55000000.0,Kodok,,<1986,Manual,Bensin,25.000-30.000,Putih,Coupe,>1.500 - 2.000 cc,,,,https://www.olx.co.id/iklan/kodok-1200-74-putih-siap-pakai-IDAkHCi.html?ad_type=OR#89caeb24dc,,
157,536882313,Daihatsu,35250000.0,Zebra,ZLX,2004,Manual,Bensin,>300.000,Coklat,Minibus,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/daihatsu-zebra-espass-1-3-zlx-2004-IDAkHC9.html?ad_type=OR#89caeb24dc,Electric Window,"25, Aug 2020"
158,536882280,Mercedes-benz,795000000.0,CLA-Class,CLA200,2018,Automatic,Bensin,0-5.000,Hitam,Sedan,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),,,https://www.olx.co.id/iklan/dp150jt-mercedes-benz-cla200-sport-amg-2018-2019-blackceciliajuneato-IDAkHBC.html?ad_type=OR#89caeb24dc;promoted,"Sensor Parkir, Jok kulit, GPS, Sunroof, Moonroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window","31, May 2020"
159,536853664,Toyota,159000000.0,Avanza,Veloz,2017,Manual,Bensin,30.000-35.000,Silver,,,,,,https://www.olx.co.id/iklan/tdp30jt-ganjil-km30rb-toyota-avanza-1-3-veloz-manual-2017-silver-IDAkAa4.html?ad_type=OR#89caeb24dc,,
160,536854016,Toyota,153000000.0,Innova,J,2014,Manual,Bensin,65.000-70.000,Abu-abu,MPV,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/innova-j-kualitas-g-IDAkAfK.html?ad_type=OR#89caeb24dc,"Kamera Belakang, Bluetooth Audio, Sensor Parkir","26, Jul 2020"
161,536853914,Toyota,44350000.0,Corolla,,1997,Manual,Bensin,230.000-235.000,Merah,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/corolla-all-new-1997-orisinil-istimewah-IDAkAe6.html?ad_type=OR#89caeb24dc,"Airbag, Electric Window","23, Jul 2019"
162,536882279,Toyota,135000000.0,Avanza,G,2012,Manual,Bensin,75.000-80.000,Hitam,Minibus,≤1.000 - 1.500 cc,4X2,,,https://www.olx.co.id/iklan/all-new-avanza-1-3-g-tahun-2012-cakeepp-IDAkHBB.html?ad_type=OR#89caeb24dc,,"28, Feb 2020"
163,536882272,Toyota,65000000.0,Kijang,Krista,2001,Manual,Bensin,35.000-40.000,Coklat,Minibus,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-cepat-mobil-kijang-krista-hub-wa-IDAkHBu.html?ad_type=OR#89caeb24dc,,"20, Oct 2019"
164,536882262,Honda,85000000.0,Jazz,i-DSI,2007,Manual,Bensin,45.000-50.000,Silver,,,,,,https://www.olx.co.id/iklan/jazz-2007-mt-idsi-IDAkHBk.html?ad_type=OR#89caeb24dc,,
165,536855037,Daihatsu,80500000.0,Ayla,M,2015,Manual,Bensin,20.000-25.000,Putih,Compact & City Car,<1.000 cc,4X2,,,https://www.olx.co.id/iklan/ayla-2015-warna-putih-segera-IDAkAvd.html?ad_type=OR#89caeb24dc,,"21, May 2016"
